@relation train_10K-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10

@attribute lucene numeric
@attribute inlink numeric
@attribute outlink numeric
@attribute valid {0,1}

@data
6.573256,88,92,0
5.420627,2,4,0
15.607887,817,229,1
15.607887,0,0,1
15.607887,1223,27,1
10.643978,25,27,0
6.371257,1,5,0
5.806138,7,4,0
13.410663,614,335,1
15.607887,2827,258,1
5.741923,3,188,0
5.771071,6,15,0
15.607887,5702,1053,1
12.774673,572,542,1
15.607887,474160,1635,1
11.23213,0,0,1
8.399285,750,82,1
7.398158,65,103,0
6.127662,0,7,0
3.325897,1,14,0
14.691596,868,65,1
6.315245,53,43,0
9.703889,12520,406,1
9.450908,22656,95,1
9.283528,0,0,0
13.816822,6,13,1
15.607887,474160,1635,1
6.383912,77,88,0
10.209724,4,40,0
5.39442,337,355,0
6.204608,2,85,0
9.6467,1587,125,1
5.806138,45,40,0
15.607887,14494,1193,1
6.225443,7,12,0
3.842564,4,247,0
15.607887,223,279,1
12.293701,4003,176,1
6.300278,13,41,0
9.283528,3909,497,1
8.207267,1,6,0
10.215775,21,63,0
11.075288,3,12,0
15.607887,0,0,1
6.765357,135,194,1
8.070539,101,48,0
4.290887,11,23,0
15.607887,61,48,1
15.607887,23550,1038,1
7.004552,3,6,0
8.84458,0,0,1
3.89441,0,0,1
7.532459,34,43,0
6.678298,58,17,0
10.799776,1033,554,1
15.607887,0,0,1
6.602788,11,16,0
11.661543,79,31,1
15.607887,0,0,1
11.858383,0,0,1
7.242767,98,132,1
6.040763,1,4,0
5.653843,53,131,0
15.607887,504,133,1
9.555797,469,42,1
7.073132,796,124,1
6.629563,9,161,0
6.861265,16,12,0
6.569421,86,103,0
5.420627,1,2,0
8.347872,1,107,0
3.325897,23,47,0
5.438042,77,109,0
8.249693,2589,77,1
15.607887,0,0,1
12.899837,0,0,1
5.320255,41,17,0
15.607887,141,26,1
15.607887,737,228,1
10.523382,300,49,1
8.313376,201,141,1
5.505171,3,15,0
6.325636,0,0,0
5.429201,20,6,0
15.607887,0,0,1
15.607887,0,0,1
8.92531,1287,215,1
7.843591,98,121,0
11.736986,339,113,1
6.534123,3,5,0
11.410685,0,0,1
6.886144,3,2,0
12.745687,334,62,1
6.183847,16,32,0
10.982914,2,7,0
8.082787,2681,281,1
5.809451,14,26,0
15.607887,1335,100,1
6.989001,27,22,0
7.267628,5,32,0
5.98515,1,2,0
6.093259,1,12,0
15.607887,1,3,1
10.018767,0,0,0
15.607887,1045,367,1
5.625589,30,40,0
15.202422,265,27,1
5.004003,571,277,1
9.81031,8918,398,1
15.607887,5094,119,1
6.322192,0,16,0
15.607887,146,113,1
8.324439,767,311,1
15.607887,1690,646,1
6.368479,4,5,0
11.558834,95,102,1
5.326081,17,73,0
10.371445,0,83,1
5.305094,82,36,0
10.225688,17,22,0
3.325897,4,45,0
8.841696,0,0,0
11.556102,1045,367,1
7.598687,38,54,0
6.457339,3,15,0
10.422071,62,109,1
15.607887,1690,646,1
7.158207,25,38,0
11.00773,0,0,1
6.68452,362,207,0
4.77344,1,14,0
3.325897,14,16,0
6.70555,38,167,0
6.272333,28,35,0
6.956594,13,27,0
9.387297,2129,221,1
6.571199,48,9,0
15.607887,2589,77,1
10.527182,1437,114,1
5.895087,8,20,0
15.607887,111934,964,1
7.545862,82,26,1
7.027993,66,28,1
3.577617,4053,567,1
10.477953,2204,505,1
12.423425,629,24,1
8.134808,14,234,1
6.466869,164,103,1
5.97311,9,13,0
12.025231,3385,390,1
15.202422,12,27,1
10.096477,335,211,1
7.861154,2751,300,1
13.030841,1140,317,1
5.321436,0,33,0
9.387297,2129,221,1
15.607887,53,81,1
4.40639,3,2,0
10.234926,51,23,0
6.675396,15,20,0
15.607887,5365,507,1
7.843591,2053,700,1
4.715712,7,19,0
15.607887,0,0,1
5.424998,10,20,0
9.503093,102318,1198,1
6.65265,5,29,0
15.607887,0,0,1
15.607887,9486,626,1
8.673003,2814,279,1
15.607887,606,471,1
14.103809,389,22,1
6.797553,3,9,0
15.607887,8139,723,1
6.625369,1020,96,1
6.322192,9,19,0
11.15937,2,51,0
15.607887,360,356,1
6.546896,30,60,0
15.202422,0,0,0
13.816128,3,3,1
8.631072,3,4,0
15.607887,174,63,1
6.022094,237,168,0
15.607887,47596,989,1
5.703536,14494,1193,1
5.703536,14494,1193,1
2.273507,12,40,0
15.607887,424,343,1
6.504145,12,8,0
15.607887,471,232,1
6.858224,458,249,0
15.607887,0,0,1
5.411569,22,18,0
9.223474,249,111,1
13.56147,124,115,1
6.448185,5,5,0
15.607887,0,0,1
15.607887,176,202,1
6.458541,0,28,0
13.305301,374,141,1
15.607887,84,54,1
15.607887,0,0,1
5.170014,60,67,0
5.046705,0,2,0
5.558675,91,93,0
11.183041,0,0,1
15.607887,47508,748,1
5.817512,34,37,0
7.309938,1,17,0
6.497295,49,13,0
6.404121,72,25,0
5.503865,43,44,0
5.771071,41,62,0
15.607887,0,0,1
5.674499,6,7,0
11.02292,5,34,0
11.464752,49,53,0
15.607887,474160,1635,1
3.326325,0,7,0
6.853437,12,14,0
11.790175,7,25,0
7.117737,59,60,0
9.976675,7157,399,1
3.325897,2,13,0
11.529342,3883,195,1
5.660504,8,15,0
8.687354,140,41,1
9.283528,3909,497,1
7.195964,4,15,0
16.729534,82,26,1
15.607887,378,72,1
15.607887,96,50,1
7.861154,2751,300,1
15.607887,291,88,1
15.607887,1690,646,1
5.39442,337,355,0
7.465203,1,16,0
6.451343,196,12,1
15.627573,3,3,1
15.607887,2345,118,1
9.586345,0,0,0
4.816916,0,0,0
7.532837,101,163,0
4.757723,77,89,0
7.330564,7362,890,1
9.680961,16,25,0
8.636895,264,173,1
5.740377,51,63,0
5.175196,5,7,0
6.470625,30,9,0
15.607887,429,81,1
8.848632,55,28,0
12.31205,1072,312,1
6.185912,3,5,0
15.607887,32,39,1
7.126997,3,2,0
10.428916,683,1,0
6.974607,13,44,0
15.607887,1113,154,1
5.94083,8,26,0
5.810154,53,67,0
15.607887,491,84,1
6.190611,36,32,0
5.496472,23,41,0
4.702438,25,85,0
10.546967,27,34,0
5.740377,2,11,0
7.441616,1,11,0
12.330742,899,170,1
15.607887,389,22,1
9.068296,124,115,1
3.325897,51,56,0
5.440087,1,7,0
15.607887,26835,1131,1
6.679941,28,128,0
6.429575,32,25,0
3.762823,17,104,0
5.413826,72,81,0
8.673003,2814,279,1
6.889325,3,3,0
5.551034,7,22,0
14.691596,7,1,1
15.607887,291,88,1
6.528726,9,25,0
11.359392,1,5,0
9.144857,1197,65,1
8.012382,4,18,0
15.607887,1685,141,1
10.600591,0,0,1
7.867164,36,20,0
12.1739,0,94,1
6.960156,86,81,0
15.607887,30,6,1
7.250346,67,81,0
7.160529,56,40,0
15.607887,65,60,1
11.779245,0,0,1
6.040763,19,31,0
9.223474,77,138,1
9.748527,327,38,1
10.489893,0,0,1
5.524926,9,14,0
6.318736,60,80,0
10.820395,8,7,0
6.773252,2,20,0
6.103345,4,69,0
9.283528,3909,497,1
5.699176,77,124,0
6.974394,5,5,0
15.607887,0,0,0
11.290399,0,0,1
15.607887,2345,118,1
11.048686,9,15,0
14.691596,12,9,1
15.607887,0,0,1
15.202422,158,111,1
6.705331,1,71,0
8.082787,2681,281,1
6.868043,129,132,1
15.202422,49,101,1
6.54139,0,0,0
15.607887,710,25,1
7.44938,16,48,1
10.526483,5147,352,1
6.895735,11,18,0
15.607887,893,361,1
6.488838,3,3,0
6.255916,4,15,0
4.525098,1,6,0
3.255103,5,6,0
7.020082,8,24,0
6.050601,7,6,0
6.236197,8,16,0
15.607887,619,32,1
5.885983,7,21,0
6.554315,75,66,0
10.824571,3,9,0
15.607887,0,0,1
6.182816,78,48,0
15.607887,386,166,1
3.325897,70,75,0
5.9008,12,14,0
15.607887,1141,588,1
6.625369,796,64,1
6.20163,2,10,0
15.607887,1525,232,1
12.637472,5,50,1
6.121098,669,20,1
8.286697,96,113,0
6.819977,44,47,0
12.429833,1481,66,1
6.225443,1,6,0
12.802854,109,150,1
6.258422,3,6,0
15.607887,190,148,1
5.999367,7,63,0
6.427769,158,192,0
9.501514,360,252,1
15.607887,2345,118,1
12.658339,248,139,1
6.151685,55,85,0
5.518828,3753,126,0
15.607887,4563,432,1
5.859036,414,52,1
4.011031,15,24,0
10.221101,0,0,1
5.859036,414,52,1
6.56149,3,20,0
6.014251,35,48,0
14.91474,356,152,1
15.607887,1556,84,1
5.266357,52,51,0
14.807127,1709,797,1
6.346691,202,96,0
8.499109,5,3,0
6.390915,10,14,0
9.515125,196,166,0
15.202422,0,0,1
6.573256,52,86,0
15.607887,334,62,1
8.835379,711,193,1
7.328951,21,73,0
5.045407,22,97,0
7.150764,0,0,0
15.607887,2424,305,1
10.04913,0,0,1
12.09634,0,0,1
6.789347,4,12,0
11.957229,0,0,1
6.137841,103,96,0
15.607887,762,355,1
6.981959,3,25,0
4.688211,8,29,0
4.837439,20,45,0
12.275682,0,0,1
7.217152,679,189,0
3.325897,20,36,0
15.607887,4147,42,1
7.843591,11,39,0
11.23844,1892,167,1
15.202422,170,45,1
15.607887,606,55,1
12.250422,1345,460,1
7.090755,104,27,1
6.235422,3,14,0
9.182247,12,31,1
4.769068,6,7,0
5.408279,13,19,0
6.886503,5,21,0
5.947154,1,14,0
10.035733,4,12,0
9.75493,123,117,1
8.81488,11,19,0
15.607887,1335,100,1
8.375279,14,234,1
6.07895,47,72,0
5.998485,254,184,0
15.607887,567,173,1
15.607887,65,17,1
15.607887,59,121,1
5.580966,2,14,0
11.283754,893,361,1
9.050727,3909,497,1
6.935642,28,43,0
15.459007,963,286,1
14.103809,389,22,1
4.012904,37,31,1
6.459554,0,0,0
15.607887,3098,216,1
3.989717,17,27,0
6.194506,323,147,1
15.607887,478,163,1
5.325196,2,46,0
6.358853,205,282,0
6.272333,9,9,0
15.607887,96,114,1
6.176087,88,114,0
9.544102,12443,220,1
15.607887,2056,355,1
10.445962,572,452,1
8.311812,6254,129,1
14.355124,0,3,0
15.607887,1690,646,1
9.050727,3909,497,1
4.180985,5,12,0
15.202422,3707,621,1
15.202422,0,0,1
12.49437,707,171,1
7.75576,0,3,0
15.607887,436,348,1
15.607887,1709,797,1
14.103809,504,26,1
15.607887,0,0,1
15.607887,548,151,1
3.456374,2,11,0
6.918703,139,144,0
5.575526,185,116,1
5.569762,5,11,0
4.825143,118,199,0
15.202422,10,8,1
8.673003,2814,279,1
15.607887,61549,792,1
6.648796,2,6,0
8.332715,7595,46,1
5.965793,28,47,0
12.655457,263,27,1
6.26173,14,18,0
5.707783,4,3,0
3.325897,38,36,0
12.355514,161,127,1
5.325196,3,6,0
15.607887,2337,452,1
6.024487,6,6,0
14.504936,54,21,1
8.352545,9,26,0
9.976675,7157,399,1
6.20163,40,38,0
11.097028,13704,539,1
5.962163,79,86,0
15.202422,265,27,1
15.607887,26835,1131,1
6.580996,5,12,0
15.607887,4347,180,1
11.529342,3883,195,1
7.117737,131,129,0
9.922608,0,0,0
15.607887,688,134,1
7.914655,86,166,1
5.325196,0,78,0
6.382494,44,89,0
15.607887,481,113,1
6.679941,121,123,0
15.607887,270,155,1
12.024368,2192,212,1
7.004552,2,8,0
7.861154,5,14,0
15.607887,1518,219,1
3.325897,61,25,0
7.75576,2,13,0
5.723444,20,42,0
15.607887,7595,46,1
6.316196,42,57,0
8.645643,3707,621,1
15.607887,606,471,1
7.426167,84,123,0
15.607887,0,0,1
15.607887,1986,238,1
7.077688,165,166,1
10.376779,12534,760,1
15.607887,1090,227,1
5.871425,11,18,0
10.498916,1893,276,1
11.112156,93,20,1
6.026269,0,14,0
13.183521,171,170,1
15.607887,2589,77,1
9.182247,698,296,1
3.868647,6273,353,0
15.607887,10310,284,1
8.653247,28,44,0
7.247775,15,22,0
5.98515,30,38,0
15.607887,391,85,1
8.771091,3,12,0
6.368479,30,39,0
15.607887,964,113,1
15.607887,230,208,1
15.607887,3204,127,1
11.621153,391,85,1
12.298875,2736,235,1
15.607887,499,82,1
7.095171,8,10,0
8.455227,2345,118,1
7.244691,2532,338,1
5.406048,33,52,0
9.289821,862,119,1
8.176349,60,94,0
6.120296,11,35,0
4.757723,63,278,0
7.862884,0,0,0
6.144865,530,233,0
15.202422,30773,693,1
6.703178,28,39,0
6.102714,34,44,0
6.118621,1,7,0
6.625369,1020,96,1
10.209724,817,229,1
6.677664,813,479,1
6.156025,14,73,0
15.607887,14494,1193,1
11.656643,105,17,1
6.942548,10,36,0
15.607887,9,11,1
5.60198,6,43,0
4.025496,3710,165,1
5.861901,19,23,0
5.889623,9,39,0
8.201197,1,3,0
7.465203,0,0,0
6.162867,367,153,1
15.607887,453,286,1
8.169855,76,106,0
3.325897,2,5,0
11.136249,636,133,1
6.199512,2,9,0
15.607887,1334,66,1
10.365489,2056,355,1
5.485633,34,8,0
5.922234,4,6,0
6.259398,2,22,0
8.332715,0,0,1
6.737233,0,0,0
8.332715,7595,46,1
6.934506,0,0,0
13.305301,6303,463,1
7.596444,60,30,1
6.588833,220,124,0
15.607887,60,30,1
5.778051,0,0,0
8.538735,0,15,0
8.54756,1454,469,1
12.450887,1431,137,1
5.325196,14,26,0
9.04649,104,113,0
8.63508,988,451,1
6.182816,327,240,1
6.100002,9,8,0
15.607887,14217,463,1
10.705088,3,20,0
14.103809,389,22,1
8.520313,10,42,0
8.689462,16,16,0
6.12672,3,5,0
8.84458,0,0,1
5.420627,35,33,0
5.364523,96,118,0
7.239085,28,33,0
7.504615,83,5,0
10.376779,0,0,1
14.221593,12,33,1
12.275682,5229,548,1
6.985488,3,3,0
15.607887,96,50,1
6.451343,196,12,1
6.562007,13,115,0
5.39442,337,355,0
6.791547,36,27,0
8.702635,2424,305,1
15.607887,2156,337,1
8.520717,1327,229,1
6.412987,61,77,0
15.607887,389,22,1
14.813536,1369,553,1
6.20163,0,55,0
5.411569,0,0,0
14.221593,102,51,1
13.816128,358,79,1
5.39442,337,355,0
12.64439,2649,583,1
6.149696,120,100,0
6.666124,53,58,0
6.886144,24,9,0
5.471287,4,386,0
15.607887,444,41,1
5.325196,0,69,0
5.842957,1137,85,0
12.727342,26,3,1
5.574978,15,28,0
4.916668,9,14,0
7.82815,22,20,0
5.886883,0,0,1
15.607887,4492,387,1
8.332715,7595,46,1
5.859036,414,52,1
6.561822,18,27,0
15.607887,8139,723,1
15.607887,1498,127,1
6.358853,2,3,0
6.490521,1,8,0
6.710321,15,26,0
6.064078,20,25,0
5.558675,91,93,0
5.52438,9,307,0
2.867397,5,8,0
5.929192,2,16,0
15.607887,0,0,1
5.965793,5,14,0
15.607887,1113,292,1
15.202422,49,101,1
15.607887,1634,228,1
5.131836,2,19,0
15.607887,2751,300,1
9.247448,111,144,0
7.273497,563,559,1
5.530395,9,6,0
10.302097,526,454,1
7.218701,0,5,0
15.607887,2713,330,1
10.096477,335,211,1
13.528445,83,18,1
6.235422,0,0,0
6.625369,1020,96,1
6.306981,22,30,0
3.983027,3,19,0
6.459305,400,303,1
6.918703,26,15,0
12.15791,19,6,1
12.840391,485,82,1
9.050398,0,0,1
8.777013,1773,662,1
5.734342,75,66,0
15.607887,963,77,1
11.23213,2,11,0
3.325897,2,13,0
3.325897,4,15,0
15.607887,722,280,1
7.145937,2,4,0
5.252488,1,16,0
8.281654,1354,565,1
8.315813,36,41,0
5.786823,0,5,0
5.240732,1,4,0
5.420627,11,17,0
11.310601,310,65,1
6.269917,7,7,0
4.474345,6,7,0
11.381053,652,181,1
6.978272,14,63,0
6.310298,0,0,0
10.445962,109,609,0
9.680961,0,0,1
10.925756,6,19,0
15.607887,893,361,1
6.139078,5,14,0
15.607887,6,142,0
6.627463,33,40,0
5.420627,8,19,0
10.982914,75,4,0
15.607887,5076,340,1
12.369207,0,0,1
12.330742,0,0,1
15.607887,129,44,1
7.618851,65,140,1
6.779819,3,7,0
15.607887,1765,316,1
5.272986,5,13,0
15.202422,10,8,1
6.150706,49,18,0
5.978239,17,104,0
5.251092,140,201,0
8.596221,3710,165,1
15.607887,169643,1513,1
5.133974,12,20,0
10.146176,216,228,0
15.202422,208,83,1
12.35182,6,9,1
8.495615,1,14,0
9.870216,0,0,0
15.607887,749,150,1
15.607887,3946,561,1
8.777552,2206,129,1
6.303816,21,1808,0
15.607887,545,305,1
6.024487,0,0,0
8.32746,2,7,0
5.703536,14494,1193,1
15.607887,1701,290,1
15.607887,387,101,1
8.347872,3,9,0
9.976675,2,10,0
7.948447,4,179,0
5.700263,35,37,0
6.668639,0,0,0
7.040052,19,8,0
5.289182,8,8,0
3.325897,9,17,0
5.844486,2,8,0
15.607887,681,197,1
14.103809,389,22,1
15.607887,0,0,1
9.140188,70,28,0
6.232071,174,7,0
15.607887,74,104,1
7.862884,28,44,0
6.587631,54,120,0
11.310601,310,65,1
5.123297,0,0,0
11.086099,749,150,1
6.404121,1,7,0
15.607887,90,15,1
15.607887,2466,273,1
3.762823,17,104,0
4.702438,1,20,0
15.607887,736,177,1
15.607887,1097,55,1
11.736986,339,113,1
13.072655,34,11,1
10.597644,7,28,0
6.855197,4,3,0
13.816128,934,92,1
5.317412,3,3,0
5.583723,2,15,0
15.607887,2666,130,1
6.628256,208,83,1
5.972909,409,434,0
6.628256,14,124,0
8.143487,35,60,0
7.532459,1,14,0
7.020082,95,85,0
15.607887,390,98,1
5.728423,3,27,0
6.689133,4,18,0
7.843591,2,6,0
15.607887,1995,224,1
15.607887,4347,180,1
9.703889,12520,406,1
15.607887,0,0,0
5.321436,24,52,0
15.607887,2056,355,1
5.661397,5,67,0
8.28532,3,3,0
6.264071,51,50,0
7.51523,1,9,0
15.607887,2210,386,0
15.607887,1141,588,1
4.772354,17,29,0
15.607887,389,22,1
11.283754,893,361,1
15.607887,394,203,1
5.823537,3,7,0
5.580706,388,281,0
5.128588,12,159,0
5.647253,8,15,0
3.325897,2,5,0
15.607887,3883,195,1
15.202422,3816,413,1
7.155628,33,31,0
15.202422,951,49,1
6.182816,2,14,0
7.730755,429,383,1
4.40744,3,22,0
12.275682,0,0,1
8.631072,37,40,0
6.454516,11,16,0
6.235422,72,77,0
5.325196,53,80,0
10.973158,0,0,1
6.272333,1142,87,0
4.125143,11,133,0
6.185056,0,0,1
3.325897,0,0,0
8.78297,971,156,1
14.103809,389,22,1
7.867164,5,19,0
8.332715,7595,46,1
6.232071,70,243,0
3.871716,0,0,1
8.519762,2,85,0
15.202422,49,101,1
7.924803,18,182,0
6.361589,5,22,0
4.343451,259,137,0
7.618851,7,7,0
12.663447,482,134,1
6.295327,12,24,0
15.607887,1045,367,1
10.347858,526,454,1
6.005287,1,11,0
2.644657,1,2,0
12.236766,230,208,1
11.53886,22,32,0
6.521469,69,66,0
11.207284,8,7,0
5.583723,6,17,0
5.842957,15,18,0
9.096142,2090,191,0
6.275908,14,18,0
3.456374,10,27,0
15.607887,474160,1635,1
10.7637,0,0,1
9.156627,653,98,1
6.302767,512,156,0
15.607887,8930,494,1
6.027692,4,47,0
7.027993,202,270,0
15.202422,208,83,1
6.861265,5,3,0
15.607887,481,113,1
11.480753,879,80,1
5.325196,34,48,0
6.864321,13,30,0
6.478838,404,182,0
11.403194,248,43,1
8.61717,3,11,0
5.325196,30,42,0
15.202422,0,0,1
10.627711,1710,336,1
5.39442,337,354,0
6.974607,51,55,0
5.426433,0,0,0
7.588844,56,4,0
7.426167,4,22,0
15.607887,1140,317,1
15.202422,158,32,1
4.245409,99,175,0
6.595266,0,0,0
6.301521,15,32,0
15.607887,2589,77,1
6.580996,4,4,0
8.422879,306,35,1
15.607887,0,0,1
5.101178,14,7,0
5.39442,337,355,0
5.269293,20,9,0
6.017335,2,13,0
3.325897,9,17,0
15.607887,0,0,1
15.607887,474160,1635,1
6.371257,14,5,0
10.498916,1893,276,1
5.539086,0,6,0
10.695976,1035,186,1
17.1102,4,9,1
5.792697,18,32,0
3.325897,20,36,0
15.607887,946,33,1
12.696648,449,181,1
9.822525,98,35,1
7.190777,230,243,0
15.607887,2589,77,1
15.607887,2083,193,1
12.446732,523,200,1
4.792546,2,11,0
15.607887,4492,387,1
6.410018,3,4,0
11.480753,879,80,1
7.180531,87,89,0
6.858224,6,2,0
15.202422,6024,497,1
6.659741,21,13,0
7.389811,201,199,0
5.211649,0,0,0
5.325196,93,102,0
6.864321,30,26,0
15.607887,214,36,1
5.325196,21,23,0
6.602788,0,6,0
7.934432,3437,339,1
7.879771,548,151,1
15.607887,340,413,1
15.607887,2122,113,1
4.813237,18,6,0
6.269917,1,6,0
15.607887,4032,57,1
6.072607,6,18,0
6.026269,14,36,0
5.420627,57,18,0
12.637472,1728,99,1
4.937078,2,103,0
8.004238,5,12,0
13.661977,1483,177,1
5.385732,22,34,0
15.202422,2681,281,1
15.607887,330,15,1
11.505243,0,0,1
15.607887,481,113,1
9.413481,3126,298,1
7.706714,3,10,0
15.607887,145,16,1
15.607887,61,48,1
8.53962,2,2,0
7.051905,1,13,0
12.472393,0,0,1
15.607887,3642,201,1
6.253605,134,123,0
6.443481,5,8,0
7.303696,620,107,1
7.165824,55,375,0
6.794806,46,50,0
11.914216,7362,890,1
12.240591,737,505,1
6.956594,4,12,0
1.902233,11,36,0
5.868343,18,68,0
15.607887,0,0,1
15.607887,0,0,1
9.020337,0,0,1
13.998448,157,69,1
5.420724,1,52,0
5.075972,5,2,0
6.765357,24,21,0
8.604756,2424,305,1
15.607887,481,113,1
13.410663,898,134,1
3.325897,14,33,0
15.607887,1556,84,1
5.036262,2,13,0
9.75493,0,0,0
11.846687,131,4,0
15.607887,145,16,1
9.450908,22656,95,1
8.041904,11,3,0
7.569613,45,45,0
8.455227,2345,118,1
6.703178,27,16,0
15.607887,1062,299,1
5.939433,192,205,0
13.465462,8846,155,1
15.607887,0,0,1
15.607887,185,76,1
11.931586,98,132,1
13.528445,907,341,1
6.935642,42,54,0
7.335429,184,22,0
5.321436,0,0,0
11.166651,258,148,1
15.607887,0,0,1
3.325897,61,25,0
4.622273,5,492,0
15.607887,893,361,1
7.09962,176,57,0
15.607887,689,456,1
13.903139,435,395,1
9.980266,10,12,0
15.607887,2589,77,1
6.939086,3,12,0
14.91474,11,19,1
15.607887,70953,1348,1
15.589608,211,68,1
8.659296,75,37,1
5.722892,1,7,0
6.204608,66,57,0
7.843591,2053,700,1
8.888495,303,187,1
11.858383,0,0,1
11.345207,0,0,1
9.515447,133,181,1
5.768413,11,31,0
15.607887,653,98,1
15.607887,227,88,1
9.289821,862,119,1
9.174947,1090,227,1
7.254637,1,12,0
7.09962,2,16,0
15.607887,93,62,1
15.607887,191,116,1
6.617064,475,156,0
9.58202,3553,100,1
6.963737,1,4,0
15.607887,1141,588,1
17.241623,2050,212,1
11.124885,2119,308,1
11.441222,0,0,1
3.325897,5,12,0
5.904834,15,28,0
15.607887,0,0,1
12.717515,505,61,1
10.475034,665,102,1
5.807266,2,16,0
8.121554,4492,387,1
10.347858,526,454,1
15.202422,158,111,1
15.607887,1141,588,1
15.607887,1709,797,1
6.009483,7,36,0
15.607887,250,130,1
15.607887,1709,797,1
10.89626,968,278,1
7.09962,25,30,0
4.702438,1,33,0
6.477186,0,0,0
15.9787,21,33,1
11.480753,3,9,0
15.640912,14,25,1
5.783448,0,8,0
6.58455,9,6,0
8.332715,7595,46,1
15.607887,0,0,1
7.069126,69,153,1
5.325196,29,59,0
15.607887,2666,130,1
8.019816,7847,119,1
6.505519,18,32,0
5.115148,110,126,0
10.371445,0,83,1
9.412462,0,0,1
12.774673,0,0,1
15.607887,140441,1039,1
13.256512,1039,106,1
8.35725,0,0,0
5.845686,27,30,0
15.607887,4492,387,1
8.549988,0,0,1
5.631349,3,11,0
3.325897,3,120,0
6.922055,3,5,0
15.607887,4425,149,1
15.607887,1426,273,1
15.607887,862,119,1
15.607887,2814,279,1
5.965793,21,21,0
8.455227,2345,118,1
10.587301,4622,212,1
15.202422,0,0,1
3.325897,5,12,0
12.704947,196,12,1
6.54139,2,14,0
8.134808,14,234,1
6.762006,1,3,0
7.539653,93,54,0
6.156025,78,89,0
4.736636,11,29,0
9.75493,7,10,1
15.607887,1426,273,1
6.625369,1020,96,1
6.558048,43,27,0
10.428916,0,0,1
6.561822,0,0,0
6.604996,389,384,0
5.233111,1,18,0
15.607887,474160,1635,1
10.982914,0,0,1
15.607887,499,91,1
15.607887,2713,330,1
6.864321,5631,376,1
6.65265,23,36,0
5.978614,1,68,0
15.607887,5087,396,1
9.139791,19,29,1
4.60663,896,676,1
15.607887,160,94,1
6.623282,85,63,1
7.506609,3164,1102,1
5.809528,80,47,0
3.762823,17,104,0
6.968058,3,10,0
3.325897,5,27,0
15.607887,7595,46,1
10.323542,61,126,1
5.411569,4,17,0
8.998538,3918,165,1
7.730755,1,22,0
6.985488,88,13,0
3.325897,0,0,0
15.607887,3251,367,1
12.690115,377,60,1
10.968315,14259,166,1
5.953543,2,12,0
10.526483,0,0,1
15.607887,438,34,1
2.975546,3,17,0
10.889388,3207,911,1
15.607887,1140,317,1
8.585911,165080,1419,1
6.604996,3,34,0
15.607887,438,34,1
6.56149,48,60,0
10.422071,62,109,1
5.406048,13,27,0
9.387297,2129,221,1
15.607887,336,128,1
5.854757,7,14,0
9.223474,249,111,1
15.607887,0,0,1
8.520313,6,14,0
7.861154,2751,300,1
9.892506,417,137,1
9.822525,98,35,1
11.957229,0,0,1
6.70555,5,49,0
15.607887,1496,204,1
12.774673,572,542,1
15.607887,720,95,1
7.082013,1,5,0
6.325636,208,62,0
4.58916,0,10,0
15.607887,1141,588,1
8.881654,0,0,1
5.791268,81,7,0
8.673003,2814,279,1
7.090755,104,27,1
12.240591,2303,416,1
9.022406,1723,237,1
5.900612,0,14,0
15.607887,7595,46,1
11.283754,893,361,1
9.214296,3245,193,1
9.181398,481,113,1
6.220326,3,8,0
15.607887,762,355,1
16.173386,707,196,1
6.349373,1,6,0
15.047322,111,27,1
5.75737,27,9,0
9.387297,10,17,0
15.607887,0,0,1
3.184139,6,5,0
5.965064,9,17,0
15.607887,612,164,1
15.607887,149,247,1
15.607887,1794,572,1
5.421845,13,25,0
5.303651,16,52,0
3.179611,4,4,0
15.607887,1901,308,1
3.325897,0,0,0
5.39442,337,355,0
13.079044,430,311,1
15.202422,30773,693,1
15.607887,606,471,1
5.39442,337,355,0
10.992766,203,208,0
7.44938,16,48,1
7.706714,4,3,0
10.911963,981,234,1
6.625369,1020,96,1
11.656643,105,17,1
6.443481,17,21,0
7.75576,0,0,0
7.514272,10,17,0
8.823237,21,12,0
6.072652,1,7,0
12.330742,0,0,1
15.607887,310,65,1
6.695014,19,109,1
8.645643,3707,621,1
5.953292,22,67,0
5.667688,0,9,0
6.765357,94,80,0
10.302097,667,894,1
7.177562,1,57,0
3.83615,188,201,0
14.691596,2,27,1
7.506609,14,8,0
15.607887,308,157,1
15.607887,474160,1635,1
5.519172,170,167,0
15.607887,0,0,1
6.817129,7,15,0
3.237221,3,8,0
3.325897,386,376,0
15.607887,147,172,1
15.607887,619,32,1
4.590221,5,20,0
5.391221,30,85,0
13.209991,0,0,1
9.931604,91,15,1
9.283528,3909,497,1
7.132975,0,0,1
15.607887,2162,651,1
6.646629,171,198,0
6.440364,2,6,0
6.528726,11,22,0
15.607887,214,36,1
6.861265,4,11,0
6.391055,155,63,0
15.607887,1709,797,1
11.310601,310,65,1
7.044123,10,24,0
8.849424,2345,118,1
5.551034,17,30,0
7.040052,2,4,0
15.607887,486,92,1
11.835126,0,0,1
12.632695,47,42,1
5.442222,1,18,0
7.677013,132,5,1
15.607887,5656,854,1
12.275682,0,0,1
10.968136,559,307,1
11.147742,0,0,1
15.607887,2083,193,1
15.607887,0,0,1
5.325196,0,57,0
7.881233,837,148,1
